0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-1.140463,-0.972629,-1.140386,-1.137139,-1.053032,-0.429957,-0.480998,-0.882608,-1.049424,-1.129450,-0.446833,-0.367794,-0.811202,-0.743300,-0.577434,-0.812300,-1.141640,-1.086894,-1.170023,-1.154570,-1.107501,-1.096313,-0.981559,-0.985221,-1.051292,-1.074895,-0.039918,-1.176008,-0.961831,-0.746648,-0.678240,-0.808320
-1.135053,-0.968928,-1.135789,-1.119432,-1.065060,-0.431059,-0.482152,-0.892461,-1.099324,-1.131355,-0.443934,-0.366270,-0.806850,-0.732301,-0.573348,-0.808862,-1.134106,-1.070506,-1.158207,-1.157566,-1.095751,-1.060313,-0.962122,-0.974019,-1.053208,-1.050493,-0.035929,-1.171306,-0.965402,-0.739977,-0.687567,-0.812214
-1.140834,-0.959051,-1.110627,-1.133478,-1.067624,-0.431546,-0.475016,-0.920664,-1.105864,-1.149148,-0.444701,-0.366592,-0.808241,-0.739266,-0.574871,-0.812294,-1.147204,-1.075881,-1.164302,-1.160170,-1.103083,-1.104273,-0.977866,-0.972028,-1.049973,-1.058718,-0.042898,-1.166161,-0.964597,-0.739508,-0.683738,-0.812234
-1.135261,-0.952278,-1.129283,-1.124339,-1.060224,-0.430931,-0.478368,-0.954259,-1.094379,-1.129260,-0.443845,-0.363823,-0.815791,-0.743492,-0.573017,-0.813979,-1.142545,-1.075342,-1.165905,-1.157258,-1.097948,-1.094991,-0.946234,-0.995130,-1.051242,-1.048958,-0.024308,-1.170343,-0.952203,-0.721776,-0.683644,-0.811249
-1.125727,-0.935972,-1.104206,-1.126776,-1.068724,-0.431394,-0.473039,-0.957863,-1.104003,-1.151845,-0.442037,-0.367213,-0.813145,-0.732442,-0.575379,-0.811602,-1.125742,-1.070293,-1.167422,-1.147029,-1.105430,-1.083491,-0.959380,-0.981169,-1.045874,-1.046194,-0.005794,-1.173971,-0.963035,-0.743658,-0.683196,-0.809785
-1.120887,-0.922279,-1.100561,-1.091815,-1.046175,-0.426923,-0.475338,-0.946279,-1.068648,-1.145734,-0.447007,-0.360435,-0.807504,-0.729791,-0.574953,-0.803158,-1.008680,-1.054251,-1.113160,-1.141669,-1.012153,-0.983780,-0.943332,-0.948031,-1.083973,-1.026018,-0.014794,-1.163396,-0.954226,-0.743899,-0.680530,-0.808948
-1.131835,-0.945513,-1.083971,-1.097342,-1.052913,-0.425027,-0.457382,-0.913315,-1.093922,-1.135249,-0.445705,-0.359190,-0.814408,-0.732316,-0.572867,-0.812857,-1.090657,-1.031582,-1.115927,-1.122772,-1.046889,-1.065130,-0.870678,-0.945476,-1.154253,-1.054324,-0.000147,-1.158586,-0.955773,-0.739084,-0.676521,-0.808355
-1.123973,-0.951255,-1.066092,-1.086716,-1.052776,-0.426510,-0.466081,-0.895051,-1.085974,-1.145405,-0.443214,-0.360679,-0.793941,-0.724129,-0.563238,-0.811689,-1.090934,-1.038057,-1.105526,-1.118480,-1.061936,-1.002544,-0.900986,-0.930633,-1.163023,-1.060753,0.041361,-1.127672,-0.945549,-0.740239,-0.678717,-0.800113
-1.127642,-0.935397,-1.086143,-1.086805,-1.057753,-0.427873,-0.461103,-0.945280,-1.092355,-1.141946,-0.442527,-0.361598,-0.804528,-0.729641,-0.573781,-0.805436,-1.062990,-1.046410,-1.123689,-1.133431,-1.059556,-1.060573,-0.904330,-0.953024,-1.171251,-1.051265,0.037390,-1.152839,-0.956243,-0.741575,-0.681097,-0.809157
-1.131396,-0.938282,-1.100778,-1.099966,-1.064219,-0.429666,-0.461011,-0.951010,-1.093736,-1.145178,-0.454962,-0.363786,-0.811055,-0.736450,-0.571464,-0.813183,-1.072450,-1.049999,-1.107517,-1.128569,-1.059570,-1.067885,-0.891659,-0.949398,-1.125588,-1.057070,0.040942,-1.160624,-0.951878,-0.747590,-0.681693,-0.808037
-1.129669,-0.949194,-1.112779,-1.099202,-1.054304,-0.429127,-0.465091,-0.946315,-1.102870,-1.132782,-0.453542,-0.362920,-0.814482,-0.730619,-0.575005,-0.814142,-1.063733,-1.055231,-1.120506,-1.139488,-1.075296,-1.053101,-0.892789,-0.942279,-1.154842,-1.053848,0.038339,-1.164674,-0.959811,-0.744310,-0.681057,-0.809753
-1.151637,-0.937023,-1.111278,-1.127558,-1.083403,-0.433828,-0.466536,-1.043902,-1.117153,-1.138186,-0.460615,-0.365906,-0.821396,-0.728506,-0.579011,-0.818546,-1.120875,-1.104087,-1.179023,-1.191083,-1.092290,-1.099759,-0.933463,-0.980427,-1.155466,-1.059879,0.057448,-1.174256,-0.974157,-0.757491,-0.680728,-0.811665
-1.151819,-0.942921,-1.142757,-1.112391,-1.073363,-0.434611,-0.464520,-1.037547,-1.116412,-1.131602,-0.454046,-0.358784,-0.820017,-0.735351,-0.578939,-0.818009,-1.112552,-1.104076,-1.170471,-1.189469,-1.120067,-1.103790,-0.934318,-0.972331,-1.161525,-1.041196,0.059165,-1.168084,-0.972948,-0.749787,-0.672737,-0.808634
-1.154289,-0.949219,-1.140955,-1.117903,-1.058128,-0.431487,-0.473865,-1.032793,-1.082922,-1.133850,-0.457284,-0.354805,-0.817461,-0.738673,-0.570024,-0.811720,-1.106415,-1.106909,-1.173613,-1.201165,-1.141114,-1.071931,-0.921724,-0.956892,-1.137008,-1.055383,0.059657,-1.171409,-0.966860,-0.761383,-0.675373,-0.809076
-1.137675,-0.929401,-1.145329,-1.113891,-1.072170,-0.429583,-0.471704,-1.050556,-1.095339,-1.124894,-0.455388,-0.363727,-0.820581,-0.740484,-0.575085,-0.818351,-1.122881,-1.091608,-1.146799,-1.196311,-1.138180,-1.084914,-0.927928,-0.971446,-1.208352,-1.043640,0.057103,-1.174380,-0.964370,-0.760904,-0.671801,-0.816757
-1.123681,-0.943632,-1.135619,-1.121304,-1.071844,-0.432445,-0.467552,-1.053436,-1.110165,-1.133980,-0.449247,-0.361810,-0.819269,-0.737469,-0.569008,-0.816501,-1.120124,-1.111929,-1.177549,-1.194702,-1.127312,-1.069831,-0.931445,-0.948898,-1.180648,-1.050326,0.088128,-1.170976,-0.973112,-0.756180,-0.676328,-0.815590
-1.145795,-0.928697,-1.133835,-1.114677,-1.072748,-0.432572,-0.466756,-0.997720,-1.109589,-1.138194,-0.454603,-0.363821,-0.816136,-0.741064,-0.572792,-0.819413,-1.122074,-1.114718,-1.171475,-1.197922,-1.119537,-1.071383,-0.926170,-0.993429,-1.164420,-1.061473,0.079534,-1.173748,-0.972017,-0.757265,-0.672019,-0.810980
-1.112669,-0.922513,-1.123442,-1.045012,-1.014163,-0.425466,-0.467409,-0.927226,-1.115614,-1.134946,-0.453018,-0.358215,-0.802010,-0.734068,-0.556207,-0.815742,-1.081523,-1.048149,-1.099357,-1.134412,-1.077491,-0.949146,-0.890394,-0.952234,-1.197542,-1.036397,0.082618,-1.149206,-0.959057,-0.748232,-0.667404,-0.806177
-1.109500,-0.905102,-1.097029,-1.089940,-1.029019,-0.422289,-0.462696,-0.936679,-1.131646,-1.135944,-0.452707,-0.358477,-0.809736,-0.734254,-0.575900,-0.808696,-1.062606,-1.049763,-1.102624,-1.143798,-1.073138,-0.908388,-0.882529,-0.917022,-1.253513,-1.049506,0.093293,-1.151957,-0.959381,-0.740987,-0.657370,-0.812946
-1.131667,-0.922934,-1.118163,-1.097369,-1.038861,-0.422011,-0.464452,-0.967130,-1.126519,-1.127413,-0.452512,-0.355967,-0.816412,-0.734118,-0.576776,-0.811424,-1.090920,-1.073857,-1.118585,-1.160820,-1.083896,-1.009242,-0.903553,-0.961176,-1.221061,-1.050730,0.068500,-1.158028,-0.958278,-0.751358,-0.663980,-0.816021
-1.113071,-0.890231,-1.114412,-1.082753,-1.040369,-0.420110,-0.455227,-0.925093,-1.133551,-1.111627,-0.453354,-0.358931,-0.808061,-0.716434,-0.573659,-0.808215,-1.092252,-1.062229,-1.113178,-1.156268,-1.039941,-0.999119,-0.896431,-0.962277,-1.233832,-1.053049,0.075629,-1.148143,-0.958002,-0.736793,-0.670236,-0.812522
-1.125054,-0.911823,-1.098796,-1.080613,-1.042030,-0.421547,-0.460783,-0.928964,-1.115654,-1.123807,-0.452279,-0.358401,-0.812399,-0.727102,-0.574333,-0.814428,-1.095945,-1.065121,-1.123285,-1.151317,-1.088897,-0.988632,-0.898008,-0.968075,-1.198406,-1.047321,0.087102,-1.155446,-0.965999,-0.743766,-0.667717,-0.815138
-1.131230,-0.941621,-1.117537,-1.096497,-1.061991,-0.427373,-0.447565,-0.935372,-1.130851,-1.114369,-0.446989,-0.361539,-0.816673,-0.728545,-0.580029,-0.816433,-1.140335,-1.110037,-1.169350,-1.192876,-1.135688,-1.047770,-0.925864,-0.992575,-1.104933,-1.054932,0.079924,-1.148116,-0.968804,-0.746942,-0.672939,-0.820293
-1.129542,-0.950931,-1.120411,-1.116242,-1.065416,-0.422909,-0.444666,-0.902368,-1.110835,-1.130802,-0.453769,-0.358175,-0.816227,-0.714546,-0.571319,-0.804754,-1.100782,-1.105052,-1.168064,-1.182261,-1.142711,-1.035533,-0.919007,-0.999455,-1.223575,-1.045418,0.066038,-1.165467,-0.972079,-0.749284,-0.670301,-0.818602
-1.137930,-0.960974,-1.106164,-1.113674,-1.058378,-0.427581,-0.482601,-0.927226,-1.117278,-1.132793,-0.453970,-0.358925,-0.814526,-0.726821,-0.580310,-0.814129,-1.140429,-1.108858,-1.162913,-1.190561,-1.139716,-1.042270,-0.913702,-0.988321,-1.210464,-1.044946,0.074772,-1.167678,-0.961866,-0.744832,-0.671677,-0.815794
-1.131925,-0.957272,-1.093076,-1.114401,-1.062564,-0.428198,-0.476831,-0.933964,-1.122344,-1.118713,-0.452306,-0.359929,-0.821487,-0.722673,-0.581102,-0.820779,-1.149147,-1.101927,-1.175492,-1.194465,-1.134393,-1.043710,-0.921351,-0.987493,-1.173433,-1.042671,0.063543,-1.169443,-0.973198,-0.746936,-0.671272,-0.817347
-1.116600,-0.935188,-1.079147,-1.119910,-1.036327,-0.427449,-0.491640,-0.899602,-1.089358,-1.106309,-0.449888,-0.358066,-0.818578,-0.724374,-0.575911,-0.815394,-1.129717,-1.113870,-1.172154,-1.169870,-1.142752,-1.042811,-0.923191,-0.954678,-1.018755,-1.040383,0.069030,-1.166397,-0.955438,-0.742698,-0.658738,-0.817481
-1.139706,-0.960739,-1.123348,-1.110752,-1.053035,-0.426212,-0.487736,-0.947459,-1.132270,-1.122647,-0.453744,-0.357218,-0.821705,-0.720601,-0.580351,-0.818647,-1.148585,-1.114028,-1.171893,-1.194312,-1.153988,-1.003857,-0.901929,-0.970985,-1.100825,-1.038528,0.048124,-1.151913,-0.973259,-0.744551,-0.659491,-0.817194
-1.112658,-0.950301,-1.006576,-1.078844,-1.015559,-0.420076,-0.487155,-0.938949,-1.127920,-1.112139,-0.449851,-0.348405,-0.814068,-0.713387,-0.574565,-0.809271,-1.127647,-1.025372,-1.110530,-1.134363,-1.055717,-0.984143,-0.839042,-0.930028,-1.109665,-0.958755,0.059143,-1.131702,-0.954093,-0.742842,-0.663716,-0.792111
-1.119462,-0.975372,-1.088837,-1.099918,-1.037703,-0.420771,-0.472494,-0.940484,-1.100637,-1.122393,-0.442236,-0.354084,-0.817690,-0.731764,-0.578527,-0.817395,-1.095187,-1.035789,-1.111967,-1.142683,-1.072309,-0.999700,-0.897453,-0.931831,-1.102646,-1.011419,0.042599,-1.153931,-0.965152,-0.737033,-0.662241,-0.808091
-1.115581,-0.973316,-1.086387,-1.101040,-1.027825,-0.420409,-0.491131,-0.939788,-1.096231,-1.118799,-0.452455,-0.355131,-0.814286,-0.730009,-0.580036,-0.813582,-1.093567,-1.061819,-1.122088,-1.161767,-1.083480,-0.996669,-0.892935,-0.954429,-1.064577,-1.016209,-0.006188,-1.153416,-0.965827,-0.751021,-0.668902,-0.808799
-1.122507,-0.963574,-1.052110,-1.091711,-1.039794,-0.424071,-0.488931,-0.924986,-1.114421,-1.129272,-0.449048,-0.354627,-0.820007,-0.728144,-0.580148,-0.814744,-1.124234,-1.052135,-1.125789,-1.155239,-1.049608,-1.004141,-0.897953,-0.910920,-1.056006,-1.024609,0.018766,-1.155037,-0.967100,-0.743187,-0.669213,-0.806858
-1.129099,-0.971099,-1.109771,-1.088967,-1.037819,-0.425300,-0.486659,-0.932384,-1.124106,-1.102717,-0.453706,-0.354940,-0.819695,-0.737959,-0.575213,-0.815681,-1.156180,-1.069703,-1.123347,-1.157592,-1.111168,-1.017643,-0.925603,-0.901828,-1.065988,-1.033481,-0.005591,-1.152163,-0.969054,-0.746954,-0.668092,-0.812332
-0.993938,-0.871558,-1.026436,-0.873539,-0.928322,-0.367928,-0.422922,-0.878377,-1.091945,-1.050848,-0.420474,-0.334309,-0.788179,-0.736702,-0.537070,-0.792546,-0.890620,-0.723580,-0.741935,-0.959007,-0.536895,-0.647298,-0.572219,-0.633678,-1.056539,-0.996686,-0.021591,-1.060420,-0.920800,-0.738832,-0.650004,-0.798589
-1.128029,-0.975107,-1.119471,-1.119513,-1.033035,-0.428026,-0.497658,-0.907139,-1.127882,-1.131558,-0.465602,-0.357713,-0.816272,-0.738940,-0.583786,-0.817232,-1.196676,-1.110955,-1.177430,-1.176002,-1.141851,-1.022404,-0.958229,-0.936656,-0.897453,-1.044835,-0.083617,-1.168807,-0.976744,-0.749017,-0.665897,-0.807464
-1.126250,-0.987765,-1.083336,-1.117626,-1.024783,-0.426450,-0.491812,-0.967995,-1.128533,-1.132118,-0.466214,-0.358581,-0.817450,-0.740050,-0.584517,-0.814746,-1.188087,-1.105736,-1.162438,-1.169861,-1.157236,-1.058655,-0.951998,-0.884634,-0.948694,-1.050071,-0.080673,-1.165743,-0.966585,-0.744602,-0.665484,-0.812290
-1.130930,-0.996678,-1.081984,-1.118689,-1.037409,-0.427334,-0.484127,-0.949426,-1.135991,-1.135348,-0.465056,-0.359210,-0.822254,-0.737563,-0.583360,-0.810959,-1.183375,-1.108372,-1.173088,-1.189656,-1.141742,-1.043736,-0.964413,-0.908153,-0.910824,-1.043025,-0.070022,-1.160894,-0.971062,-0.744263,-0.666869,-0.810923
-1.141375,-0.960728,-1.117791,-1.113921,-1.028833,-0.426288,-0.485801,-0.878538,-1.138204,-1.141436,-0.458834,-0.358822,-0.821764,-0.734344,-0.579985,-0.816929,-1.180446,-1.099617,-1.180624,-1.177777,-1.152129,-1.049677,-0.968435,-0.904290,-0.937328,-1.044812,-0.056732,-1.167703,-0.969807,-0.741951,-0.661495,-0.812803
-1.133442,-1.008327,-1.123972,-1.110039,-1.028760,-0.423754,-0.469877,-0.972428,-1.132546,-1.144728,-0.466076,-0.357096,-0.822540,-0.734650,-0.585287,-0.815442,-1.199468,-1.108900,-1.180091,-1.191447,-1.155536,-1.056789,-0.961509,-0.911188,-0.846385,-1.035136,-0.075206,-1.167852,-0.965112,-0.741354,-0.666828,-0.812367
-1.138668,-1.005960,-1.115438,-1.112527,-1.030164,-0.427903,-0.476608,-1.031771,-1.127992,-1.147224,-0.466185,-0.357551,-0.818486,-0.729052,-0.583271,-0.815956,-1.198207,-1.096642,-1.179878,-1.187061,-1.153919,-1.021691,-0.961986,-0.894032,-0.872712,-1.022739,-0.074326,-1.170231,-0.967807,-0.736176,-0.668027,-0.812607
-1.112233,-0.984805,-1.099787,-1.108727,-1.028375,-0.416976,-0.466718,-0.990738,-1.116724,-1.125179,-0.463560,-0.359096,-0.812876,-0.733449,-0.582347,-0.811458,-1.169026,-1.070608,-1.118538,-1.165531,-1.031108,-1.005727,-0.923965,-0.889807,-0.872513,-1.038530,-0.086911,-1.160628,-0.963592,-0.736348,-0.667903,-0.810263
-1.116017,-0.997431,-1.092415,-1.102597,-1.017617,-0.420100,-0.469451,-0.978922,-1.130360,-1.138766,-0.463213,-0.359467,-0.811239,-0.732430,-0.582554,-0.803355,-1.148851,-1.036295,-1.120673,-1.160973,-1.080142,-1.013384,-0.912077,-0.859555,-0.877741,-1.027213,-0.095210,-1.160667,-0.964211,-0.735368,-0.667260,-0.810351
-1.128933,-0.985204,-1.099123,-1.089977,-1.020105,-0.423951,-0.452016,-0.984368,-1.139030,-1.140151,-0.462638,-0.361047,-0.822349,-0.732413,-0.586530,-0.812790,-1.160419,-1.069671,-1.134803,-1.171609,-1.068633,-0.999865,-0.939251,-0.884995,-0.804776,-1.020205,-0.091716,-1.167247,-0.952258,-0.733675,-0.667513,-0.809155
-1.131141,-0.985381,-1.100315,-1.113652,-1.034018,-0.423217,-0.459525,-1.074806,-1.138699,-1.136614,-0.451121,-0.360667,-0.824696,-0.739918,-0.587062,-0.809182,-1.147430,-1.062039,-1.136289,-1.162736,-1.048032,-1.015238,-0.937786,-0.884316,-0.832206,-1.038265,-0.083121,-1.168166,-0.956579,-0.732238,-0.667804,-0.811671
-1.114455,-0.978579,-1.100785,-1.104566,-1.034896,-0.419527,-0.457039,-1.052843,-1.135789,-1.123923,-0.457465,-0.361386,-0.816478,-0.746554,-0.581556,-0.813789,-1.139715,-1.069525,-1.131138,-1.162403,-1.083206,-0.985737,-0.937577,-0.892427,-0.772477,-1.028533,-0.081095,-1.158772,-0.958441,-0.748241,-0.668998,-0.810936
-1.130343,-0.988316,-1.102285,-1.147875,-1.062762,-0.427107,-0.455013,-1.097151,-1.127136,-1.111962,-0.449634,-0.362552,-0.824557,-0.740346,-0.588767,-0.815914,-1.184999,-1.116681,-1.161428,-1.201526,-1.117770,-1.061768,-0.970128,-0.920631,-0.815102,-1.035407,-0.080461,-1.165383,-0.970148,-0.742089,-0.664663,-0.818382
-1.144418,-0.968860,-1.135699,-1.149512,-1.048543,-0.433305,-0.464522,-1.087910,-1.136832,-1.136336,-0.452129,-0.364880,-0.829059,-0.748523,-0.591766,-0.818161,-1.190394,-1.117614,-1.185379,-1.204183,-1.107355,-1.092764,-0.978113,-0.877928,-0.818863,-1.040532,-0.078363,-1.174350,-0.964738,-0.757030,-0.665757,-0.808665
-1.132514,-0.985596,-1.138567,-1.136196,-1.048237,-0.429483,-0.438039,-1.094320,-1.137294,-1.123646,-0.440944,-0.358859,-0.822391,-0.752930,-0.588689,-0.811999,-1.167494,-1.100435,-1.161547,-1.174604,-1.067429,-1.066513,-0.973670,-0.904601,-0.761973,-1.039592,-0.075304,-1.164604,-0.966381,-0.755767,-0.675952,-0.815126
-1.073568,-0.952623,-1.100929,-1.099793,-1.030553,-0.421975,-0.458752,-1.011380,-1.109269,-1.125476,-0.437083,-0.350509,-0.810415,-0.754257,-0.579442,-0.809571,-1.047203,-0.963835,-1.073190,-1.120709,-0.996688,-1.005591,-0.894561,-0.879486,-0.754295,-1.017738,-0.082946,-1.137289,-0.943039,-0.736201,-0.669568,-0.813208
-1.025106,-0.909161,-1.060093,-1.020542,-0.980041,-0.408012,-0.444182,-1.041015,-1.135156,-1.131504,-0.439369,-0.345872,-0.804053,-0.723696,-0.550025,-0.773710,-0.913010,-0.877695,-0.932919,-0.949823,-0.786285,-0.851253,-0.817002,-0.787088,-0.736396,-0.978594,-0.078133,-1.114528,-0.941087,-0.730428,-0.656586,-0.802772
-1.076367,-0.928309,-1.108523,-1.065776,-1.027486,-0.413709,-0.458779,-1.042365,-1.118601,-1.065123,-0.441539,-0.356747,-0.809418,-0.747218,-0.575237,-0.800227,-1.045133,-0.956203,-1.016275,-1.068384,-0.902093,-0.961302,-0.878745,-0.826955,-0.788336,-1.027507,-0.086880,-1.136915,-0.948593,-0.743111,-0.666101,-0.809052
-1.067545,-0.921673,-1.038518,-1.045240,-1.002580,-0.411868,-0.450635,-1.003323,-1.127638,-1.103260,-0.440043,-0.356639,-0.800943,-0.730487,-0.572826,-0.793679,-1.021497,-0.957740,-1.001694,-1.054231,-0.908941,-0.934600,-0.876508,-0.821402,-0.666100,-1.016664,-0.086934,-1.123481,-0.949767,-0.742161,-0.665473,-0.804473
-1.073738,-0.909998,-1.092887,-1.041992,-1.017971,-0.412126,-0.459072,-0.988831,-1.136268,-1.095228,-0.439579,-0.358251,-0.796771,-0.735092,-0.565796,-0.797069,-0.979514,-0.956630,-0.993290,-1.058235,-0.908729,-0.930265,-0.884870,-0.776420,-0.786748,-1.009445,-0.078068,-1.124459,-0.940717,-0.737358,-0.665424,-0.801910
-1.073052,-0.934988,-1.094317,-1.029431,-1.017531,-0.411480,-0.454865,-1.002189,-1.134904,-1.078158,-0.439401,-0.350855,-0.805667,-0.746358,-0.569880,-0.789899,-0.979570,-0.944160,-0.988746,-1.060956,-0.906745,-0.929633,-0.877744,-0.826218,-0.825394,-1.006896,-0.089344,-1.126293,-0.947465,-0.734057,-0.657486,-0.792200
-1.068500,-0.940963,-1.070594,-1.034989,-0.983785,-0.406999,-0.461454,-1.003672,-1.142323,-1.114566,-0.435879,-0.354622,-0.807782,-0.746752,-0.565516,-0.779103,-0.955885,-0.944632,-0.961233,-1.045954,-0.902629,-0.910472,-0.873675,-0.762178,-0.851166,-0.979145,-0.072682,-1.120095,-0.922972,-0.735933,-0.665740,-0.800955
-1.063346,-0.942067,-1.056494,-1.042040,-1.024117,-0.412340,-0.464392,-0.989406,-1.137272,-1.119562,-0.436745,-0.357267,-0.803859,-0.745390,-0.566758,-0.794405,-0.988550,-0.943160,-0.989858,-1.048183,-0.902790,-0.913615,-0.876216,-0.828040,-0.875378,-1.006287,-0.094145,-1.125210,-0.944226,-0.737096,-0.667881,-0.806497
-1.082265,-0.945788,-1.111778,-1.064997,-1.037055,-0.417029,-0.461225,-1.008167,-1.125681,-1.122785,-0.438857,-0.357779,-0.803906,-0.740890,-0.574445,-0.793055,-1.013507,-0.975936,-1.024708,-1.095938,-0.954166,-0.937163,-0.905601,-0.859971,-0.912366,-1.049315,-0.089731,-1.137198,-0.948824,-0.738873,-0.664816,-0.811785
-1.075539,-0.941911,-1.107446,-1.058203,-1.034807,-0.416188,-0.466730,-1.003327,-1.140463,-1.096533,-0.440202,-0.360962,-0.804864,-0.744009,-0.573103,-0.788503,-1.002433,-0.977560,-1.019113,-1.095606,-0.944970,-0.955135,-0.904022,-0.867701,-0.932940,-1.036074,-0.089296,-1.136405,-0.943503,-0.733087,-0.670383,-0.808666
-1.077793,-0.946406,-1.085278,-1.047309,-1.035058,-0.416403,-0.463732,-0.974561,-1.127299,-1.118878,-0.440006,-0.358167,-0.808489,-0.745657,-0.573408,-0.792658,-0.997333,-0.971946,-1.023044,-1.093406,-0.954413,-0.938426,-0.886728,-0.878632,-0.900102,-1.043710,-0.095810,-1.141087,-0.942805,-0.736023,-0.665441,-0.808724
-1.069222,-0.935994,-1.062949,-1.064633,-1.024484,-0.415197,-0.460316,-0.992412,-1.150828,-1.107384,-0.439602,-0.360077,-0.806647,-0.747463,-0.571853,-0.789077,-0.977788,-0.976042,-1.023223,-1.091182,-0.957934,-0.942400,-0.911581,-0.879620,-0.937259,-1.038765,-0.093358,-1.132111,-0.941453,-0.735653,-0.661646,-0.812130
-1.067250,-0.943629,-1.103725,-1.062929,-1.041897,-0.411139,-0.467315,-0.975129,-1.141429,-1.105240,-0.437823,-0.356882,-0.804249,-0.739126,-0.565684,-0.789395,-1.007595,-0.974783,-1.021187,-1.092808,-0.945674,-0.899079,-0.894378,-0.878394,-0.962278,-1.028224,-0.095378,-1.135746,-0.936017,-0.737813,-0.674035,-0.811791
-1.072846,-0.943515,-1.076138,-1.064464,-1.026669,-0.412678,-0.447470,-0.981127,-1.136104,-1.112124,-0.439126,-0.360342,-0.809275,-0.753055,-0.569018,-0.791062,-1.001809,-0.980111,-1.019737,-1.095740,-0.952248,-0.931512,-0.916574,-0.864075,-1.102586,-1.038345,-0.094074,-1.137660,-0.942316,-0.734474,-0.671609,-0.811513
-1.037671,-0.887560,-0.999153,-0.969525,-0.988978,-0.398434,-0.454009,-0.893082,-1.106483,-1.120533,-0.429989,-0.351429,-0.784154,-0.735816,-0.549929,-0.767929,-0.898482,-0.844572,-0.885405,-0.991199,-0.739355,-0.858520,-0.760644,-0.804323,-1.125622,-0.965531,-0.093343,-1.095528,-0.917844,-0.727918,-0.646789,-0.788251
-1.057174,-0.924209,-1.040986,-1.032441,-1.018181,-0.403066,-0.440640,-0.938643,-1.122644,-1.122399,-0.438773,-0.351374,-0.800503,-0.737924,-0.567198,-0.783136,-0.958998,-0.939387,-0.961623,-1.038815,-0.889674,-0.882130,-0.901304,-0.846741,-1.074594,-1.021524,-0.097992,-1.104621,-0.937794,-0.739517,-0.659518,-0.806604
-1.063145,-0.932404,-1.071277,-1.043183,-1.025900,-0.408880,-0.492576,-0.942959,-1.104919,-1.108333,-0.439213,-0.355010,-0.799175,-0.745602,-0.569036,-0.788597,-0.986369,-0.938284,-0.981809,-1.066197,-0.905816,-0.895877,-0.897908,-0.842972,-1.113312,-1.022977,-0.075520,-1.128140,-0.939029,-0.742361,-0.672347,-0.806168
-1.032482,-0.929323,-1.046572,-1.040001,-1.027606,-0.407934,-0.489412,-0.926154,-1.144344,-1.113271,-0.441167,-0.349993,-0.801946,-0.744755,-0.561640,-0.784635,-0.984152,-0.943275,-0.977604,-1.063620,-0.875971,-0.911811,-0.881707,-0.843470,-1.125146,-1.016061,-0.082007,-1.120185,-0.929107,-0.737652,-0.670600,-0.803066
-1.047830,-0.928786,-1.036877,-1.016319,-0.986105,-0.404950,-0.490027,-0.955905,-1.148698,-1.091289,-0.439710,-0.352011,-0.801396,-0.743536,-0.561866,-0.782266,-0.969435,-0.919466,-0.952606,-1.043469,-0.877479,-0.898950,-0.862940,-0.812168,-1.099658,-1.029158,-0.061216,-1.116237,-0.931895,-0.733650,-0.670768,-0.800993
-1.043448,-0.917594,-1.065909,-1.033536,-1.015483,-0.405458,-0.485780,-0.943580,-1.122420,-1.102114,-0.443296,-0.350595,-0.800590,-0.742301,-0.562436,-0.783026,-0.973442,-0.912734,-0.955477,-1.050314,-0.847738,-0.898860,-0.874251,-0.825530,-1.119144,-1.013788,-0.060215,-1.114183,-0.932193,-0.742312,-0.669841,-0.807607
-1.061983,-0.908884,-1.058990,-1.042110,-1.025304,-0.411664,-0.494742,-0.969980,-1.119348,-1.106446,-0.433995,-0.352393,-0.799831,-0.746408,-0.563661,-0.781137,-0.993372,-0.946623,-0.990580,-1.058818,-0.929327,-0.914678,-0.886407,-0.840162,-1.113106,-1.028767,-0.064490,-1.123095,-0.931125,-0.744690,-0.672552,-0.806418
-1.062037,-0.906980,-1.058223,-1.041963,-1.001218,-0.409046,-0.493173,-0.964377,-1.089272,-1.105370,-0.447819,-0.352952,-0.804031,-0.745059,-0.561879,-0.779697,-1.034720,-0.941779,-0.986990,-1.064219,-0.909517,-0.904656,-0.882035,-0.826102,-1.103503,-1.028570,-0.056858,-1.122941,-0.932502,-0.741723,-0.665824,-0.808515
-1.058604,-0.933453,-1.054140,-1.036341,-1.009411,-0.411386,-0.491836,-0.950562,-1.125354,-1.110843,-0.451129,-0.353294,-0.797215,-0.739845,-0.561405,-0.785044,-1.017323,-0.947862,-0.991355,-1.061991,-0.925994,-0.928930,-0.881554,-0.833990,-1.122888,-1.014248,-0.030087,-1.118596,-0.933712,-0.727761,-0.669090,-0.809682
-1.066627,-0.942113,-1.041273,-1.035101,-1.016574,-0.411449,-0.485325,-0.974086,-1.126617,-1.076256,-0.452396,-0.353151,-0.804066,-0.747996,-0.557613,-0.784972,-1.018772,-0.935802,-0.993202,-1.070513,-0.909898,-0.914781,-0.878962,-0.827023,-1.083767,-1.015986,-0.031046,-1.118738,-0.927679,-0.743782,-0.657005,-0.807321
